credit.policy,LoanPurpose,int.rate,MonthlyDebtPayments,LogAnnualIncome,dti,fico,LengthOfCreditHistory,revol.bal,CreditCardUtilizationRate,inq.last.6mths,PreviousLoanDefaults,pub.rec,not.fully.paid,HasDefaults,HasBankruptcy,fully.paid
1,Debt_Consolidation,0.1474,690.74,12.00150548,10.2,712,11,106181,0.941,0,1,0,0,1,0,1
1,Other,0.1531,417.79,11.20582949,10.39,742,8,2577,0.063,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1095,314.06,11.94475983,8.75,732,9,33147,0.349,2,0,0,0,0,0,1
1,Debt_Consolidation,0.16,351.58,11.35040654,8.6,672,14,9132,0.365,2,0,0,0,0,0,1
1,Other,0.1189,182.41,10.66895539,17.94,697,8,5668,0.7659999999999999,3,1,0,0,1,0,1
1,Other,0.0963,353.04,10.83958091,19.48,737,8,1100,0.077,1,0,0,0,0,0,1
1,Other,0.1126,427.23,11.3736634,18.36,732,6,5730,0.108,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1189,782.67,10.91501573,16.21,737,14,29276,0.715,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1189,265.32,10.59663473,15.69,717,7,7131,0.938,0,0,0,0,0,0,1
1,Debt_Consolidation,0.074,139.77,11.37198383,14.18,797,14,5254,0.1159999999999999,0,0,0,0,0,0,1
1,Other,0.1189,497.46,11.18996158,11.85,752,6,1281,0.023,4,0,0,0,0,0,1
1,Debt_Consolidation,0.1114,173.86,11.51292546,8.47,742,13,73258,0.899,1,0,0,0,0,0,1
1,Debt_Consolidation,0.0963,481.42,10.87812266,10.87,782,18,17040,0.3939999999999999,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1411,444.98,11.09741002,17.51,682,16,22388,0.913,3,2,0,0,1,0,1
1,Debt_Consolidation,0.1316,439.02,10.81977828,9.53,687,5,13472,0.807,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1253,589.01,11.05564061,10.05,737,17,51054,0.588,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1316,351.21,11.35040654,6.73,682,12,4611,0.307,0,1,0,0,1,0,1
1,Other,0.0932,47.93,10.81552927,18.2,722,10,1498,0.067,1,0,0,0,0,0,1
1,Other,0.1853,910.44,11.69524702,24.97,672,12,96565,0.889,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1316,405.25,11.2185544,18.22,697,12,10157,0.639,1,0,0,1,0,0,0
1,Debt_Consolidation,0.1183,308.15,11.40756495,4.12,722,9,1067,0.4639999999999999,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1158,445.69,10.84450992,15.34,717,8,13582,0.511,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1189,663.28,11.1844214,14.12,727,9,20979,0.6859999999999999,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1632,529.71,11.60823564,10.37,662,9,14517,0.913,2,0,1,0,0,1,1
1,Education,0.1253,167.34,10.37349118,11.81,682,14,1278,0.639,1,1,0,0,1,0,1
1,Debt_Consolidation,0.1426,171.53,10.81985828,18.57,667,13,10883,0.272,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1095,323.87,10.57131693,14.65,727,7,10299,0.3989999999999999,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1411,136.92,11.15619338,2.43,682,3,4177,0.414,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1189,198.99,10.77895629,23.55,712,5,4659,0.416,0,0,0,0,0,0,1
1,Other,0.1853,538.98,11.00209984,1.58,717,9,8476,0.667,1,0,0,1,0,0,0
1,Other,0.1095,196.29,11.12732181,21.33,717,15,27411,0.424,2,0,0,0,0,0,1
1,Other,0.1537,174.24,11.08214255,4.23,677,11,5239,0.226,1,1,0,0,1,0,1
1,Debt_Consolidation,0.1114,519.94,11.2697195,9.5,762,21,13405,0.237,3,0,0,1,0,0,0
1,Other,0.1505,104.08,10.81977828,14.93,687,15,3149,0.984,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1221,333.15,10.54534144,7.14,702,9,5520,0.136,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1253,334.67,11.17071681,9.8,707,14,11437,0.354,2,1,0,0,1,0,1
1,Other,0.1695,356.27,10.83958091,23.53,702,12,19230,0.444,3,0,0,0,0,0,1
1,Debt_Consolidation,0.16,703.15,11.23843599,23.57,697,13,22037,0.993,1,0,0,0,0,0,1
1,Education,0.1221,399.78,11.55214618,8.75,707,18,5199,0.125,1,1,0,0,1,0,1
1,Other,0.0737,108.66,10.70315458,13.89,787,15,5284,0.07,2,0,0,0,0,0,1
1,Debt_Consolidation,0.0963,449.32,11.15016059,14.57,762,41,14992,0.346,0,0,0,0,0,0,1
1,Education,0.1114,164.02,11.15625052,14.52,717,10,4093,0.171,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1253,284.47,10.1266311,18.72,687,5,13604,0.525,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1158,561.23,11.12198437,11.82,727,18,21676,0.621,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0932,460.04,11.32055357,4.29,772,16,4554,0.094,2,0,0,0,0,0,1
1,Other,0.0768,109.17,10.96819829,15.89,752,42,17771,0.372,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1158,429.18,11.15619338,18.22,712,12,24893,0.6990000000000001,1,0,0,0,0,0,1
1,Other,0.1284,268.95,10.30895266,4.28,687,14,1602,0.763,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1126,709.85,11.40756495,7.91,752,13,16249,0.725,1,0,0,1,0,0,0
1,Debt_Consolidation,0.1347,67.85,10.14643373,14.64,667,19,11821,0.337,0,1,0,0,1,0,1
1,Other,0.1095,32.72,10.37967204,15.43,717,11,0,0.0,0,0,0,0,0,0,1
1,Other,0.1411,189.98,10.81977828,21.58,667,9,13594,0.635,2,0,0,0,0,0,1
1,Other,0.1183,424.12,10.7063856,10.65,717,11,9294,0.193,2,0,0,0,0,0,1
1,Other,0.1148,327.22,10.71441777,12.67,732,8,696,0.027,3,1,0,0,1,0,1
1,Other,0.1284,363.08,10.77895629,22.45,687,23,15260,0.779,0,0,1,0,0,1,1
1,Other,0.1316,42.22,9.574983486,21.33,667,6,1638,0.7120000000000001,1,1,0,1,1,0,0
1,Home,0.08,313.37,11.40756495,4.07,777,14,2881,0.142,0,0,0,0,0,0,1
1,Other,0.08,313.37,11.32659589,8.79,777,17,1226,0.068,3,0,0,0,0,0,1
1,Debt_Consolidation,0.0932,351.42,11.56171563,4.33,747,13,5297,0.2019999999999999,1,0,0,0,0,0,1
1,Home,0.1183,463.88,10.96819829,8.23,742,6,0,0.0,2,0,0,0,0,0,1
1,Other,0.1221,133.26,10.57131693,24.98,692,5,6714,0.579,1,0,0,1,0,0,0
1,Debt_Consolidation,0.1322,243.37,10.59663473,22.77,692,5,9325,0.639,1,0,0,0,0,0,1
1,Debt_Consolidation,0.0963,385.14,11.15625052,8.86,757,13,14745,0.346,2,0,0,0,0,0,1
1,Other,0.1979,287.2,10.87804719,15.26,692,10,11835,0.986,1,0,0,1,0,0,0
1,Debt_Consolidation,0.0963,144.43,11.05089001,13.33,732,6,4004,0.178,3,0,0,0,0,0,1
1,Education,0.1189,165.82,10.30895266,18.2,732,5,1984,0.248,0,0,0,1,0,0,0
1,Debt_Consolidation,0.1411,316.62,10.34174248,19.9,667,14,978,0.272,0,3,0,0,1,0,1
1,Debt_Consolidation,0.1379,204.46,11.15625052,7.99,672,22,7635,0.888,1,0,1,0,0,1,1
1,Other,0.0737,99.35,10.50506754,18.15,797,21,19617,0.24,0,0,0,0,0,0,1
1,Other,0.08,219.36,11.08521475,10.25,757,11,15223,0.258,1,0,0,0,0,0,1
1,Other,0.0963,320.95,10.68510338,1.35,737,21,1876,0.123,2,0,0,1,0,0,0
1,Other,0.1284,504.27,11.46163217,9.75,697,22,33981,0.7709999999999999,0,0,1,1,0,1,0
1,Other,0.0932,281.14,10.07744086,2.37,782,12,1483,0.053,2,0,0,0,0,0,1
1,Other,0.0963,256.76,10.77895629,9.2,762,6,5060,0.195,0,0,0,0,0,0,1
1,Other,0.1357,628.42,11.27720313,10.68,707,12,6495,0.427,1,1,0,0,1,0,1
1,Home,0.1095,278.07,10.6454249,0.43,817,14,84,0.005,0,0,0,0,0,0,1
1,Other,0.08,47.01,11.05089001,16.9,732,7,5848,0.446,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1189,165.82,10.81977828,2.5,772,9,5108,0.336,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0932,297.11,10.91501573,12.15,752,12,2498,0.247,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1148,494.53,10.77895629,7.35,742,12,16055,0.505,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1284,430.31,11.00209984,11.62,697,6,13957,0.461,0,0,0,0,0,0,1
1,Debt_Consolidation,0.16,527.36,11.15625052,7.83,662,17,18503,0.865,0,0,0,0,0,0,1
1,Other,0.1158,825.34,11.51292546,21.05,762,19,5380,0.124,2,0,0,0,0,0,1
1,Home,0.0768,37.43,10.37349118,14.93,757,27,13271,0.162,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1253,334.67,10.73639668,12.83,702,5,7882,0.29,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0932,223.63,10.59663473,15.03,742,11,21414,0.46,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1379,265.79,10.4341158,21.18,672,12,4601,0.32,2,0,0,1,0,0,0
1,Debt_Consolidation,0.1316,713.4,12.08168787,11.47,707,10,113283,0.812,2,0,0,0,0,0,1
1,Other,0.0963,385.14,11.00209984,19.4,762,33,13659,0.22,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1221,259.03,11.05089001,14.86,697,10,10013,0.387,3,0,0,0,0,0,1
1,Debt_Consolidation,0.1316,675.41,11.22524339,6.75,702,14,19894,0.7859999999999999,0,0,1,0,0,1,1
1,Education,0.1189,132.66,11.12732181,19.76,707,11,24802,0.8640000000000001,3,0,0,1,0,0,0
1,Other,0.1322,169.01,10.49127422,9.37,692,8,2481,0.506,1,2,0,0,1,0,1
1,Other,0.1411,855.73,11.66767025,15.53,712,8,26438,0.487,1,0,0,1,0,0,0
1,Other,0.0859,221.28,11.35040654,3.92,762,5,17390,0.861,1,0,0,0,0,0,1
1,Other,0.1189,530.63,11.26446411,5.23,742,10,16578,0.4479999999999999,0,0,0,0,0,0,1
1,Home,0.1537,209.08,11.1844214,3.3,707,14,16860,0.992,3,0,0,0,0,0,1
1,Debt_Consolidation,0.1148,464.04,10.23981692,16.33,727,10,18496,0.426,1,0,0,1,0,0,0
1,Debt_Consolidation,0.1663,248.29,10.34161344,8.32,667,8,6082,0.965,1,2,0,0,1,0,1
1,Debt_Consolidation,0.1568,875.04,11.58988651,15.73,682,10,36015,0.885,1,0,0,1,0,0,0
1,Other,0.1284,365.6,10.63344871,13.76,697,10,8422,0.818,0,0,0,1,0,0,0
1,Debt_Consolidation,0.1316,270.17,10.81977828,9.96,682,14,3958,0.396,3,0,0,0,0,0,1
1,Home,0.0932,255.58,10.66895539,16.02,752,10,5410,0.349,3,0,0,0,0,0,1
1,Other,0.1253,251.0,10.77895629,20.51,692,13,12189,0.693,0,0,0,0,0,0,1
1,Other,0.074,124.24,9.852194258,4.93,787,11,2331,0.077,2,0,0,0,0,0,1
1,Other,0.0932,223.63,10.79957558,19.64,737,11,21140,0.7979999999999999,3,0,0,0,0,0,1
1,Other,0.1126,98.59,11.08521475,17.21,702,16,16389,0.581,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0894,285.95,11.69524702,12.44,742,17,43488,0.6829999999999999,3,0,0,0,0,0,1
1,Other,0.1284,221.88,11.15625052,5.26,742,8,993,0.248,0,0,0,0,0,0,1
1,Education,0.1392,170.69,9.61580548,4.0,692,4,0,0.0,2,1,0,0,1,0,1
1,Other,0.1221,79.96,10.49127422,7.0,692,16,6655,0.748,1,0,0,0,0,0,1
1,Other,0.16,70.32,11.27720313,12.58,682,9,4047,0.307,2,0,0,0,0,0,1
1,Debt_Consolidation,0.08,231.89,10.51867319,13.43,752,16,6938,0.241,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1531,163.64,9.862665558,8.56,677,5,1089,0.907,0,1,0,0,1,0,1
1,Debt_Consolidation,0.1284,268.95,10.75790288,14.76,692,6,11798,0.887,1,0,0,1,0,0,0
1,Other,0.1347,50.89,9.798127037,21.47,707,4,865,0.865,0,0,0,0,0,0,1
1,Other,0.1496,297.95,10.50506754,18.58,682,3,8559,0.41,1,0,0,0,0,0,1
1,Debt_Consolidation,0.08,109.68,10.30895266,2.24,747,5,2298,0.185,3,0,0,0,0,0,1
1,Debt_Consolidation,0.1183,231.94,10.34884622,5.69,712,7,6955,0.638,1,0,0,0,0,0,1
1,Other,0.1253,669.33,11.58988651,15.77,717,33,33900,0.564,1,0,0,0,0,0,1
1,Other,0.0894,317.72,11.00791623,4.24,742,6,14188,0.273,2,0,0,0,0,0,1
1,Other,0.1426,247.01,11.22524339,18.13,667,5,39236,0.634,1,0,0,0,0,0,1
1,Education,0.1148,82.43,10.46310334,18.62,702,14,8677,0.578,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1322,162.25,10.6454249,15.6,677,6,9090,0.583,0,0,0,0,0,0,1
1,Other,0.1287,151.35,10.46310334,19.78,682,7,4726,0.738,1,0,0,0,0,0,1
1,Other,0.1287,605.4,10.67442876,13.27,707,15,3423,0.152,0,0,0,0,0,0,1
1,Other,0.0894,201.75,10.49127422,21.6,732,9,4508,0.186,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0894,312.95,10.37349118,16.95,737,6,3760,0.205,0,0,0,0,0,0,1
1,Other,0.1739,645.26,12.40901349,15.67,672,17,145711,0.962,0,1,0,0,1,0,1
1,Debt_Consolidation,0.1218,163.17,11.15625052,17.5,697,9,5040,0.672,0,0,0,0,0,0,1
1,Other,0.1183,41.42,10.29214554,21.4,697,11,11339,0.787,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0894,182.69,10.7342204,20.94,727,9,4902,0.471,0,0,0,0,0,0,1
1,Other,0.1392,652.87,11.40978471,10.28,697,14,11573,0.619,1,0,0,0,0,0,1
1,Other,0.1322,101.41,10.82778673,11.45,692,15,21085,0.368,0,0,0,0,0,0,1
1,Other,0.1253,83.67,10.54691914,10.97,682,12,7527,0.5660000000000001,0,0,0,0,0,0,1
1,Other,0.1426,34.31,8.853665428,13.54,677,22,2252,0.866,1,0,0,0,0,0,1
1,Other,0.1114,360.84,10.76130135,19.52,727,10,15085,0.705,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1392,256.03,10.81977828,13.9,677,15,3676,0.705,0,0,0,1,0,0,0
1,Debt_Consolidation,0.1114,393.65,10.37349118,18.0,737,18,18340,0.679,1,0,0,0,0,0,1
1,Debt_Consolidation,0.0894,381.26,10.59653473,13.68,767,16,11012,0.305,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1392,273.1,11.28978191,13.38,677,11,9356,0.5,2,0,1,0,0,1,1
1,Debt_Consolidation,0.1565,160.07,10.12647109,23.62,712,8,9912,0.991,0,0,0,0,0,0,1
1,Other,0.1357,195.32,10.6454249,13.19,677,10,10417,0.914,0,1,0,0,1,0,1
1,Other,0.1183,579.85,11.27654469,0.3,752,12,209,0.012,4,0,0,0,0,0,1
1,Other,0.1322,219.71,11.04292184,9.23,682,12,4856,0.446,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1148,659.37,11.56171563,7.23,767,15,3700,0.514,2,0,0,0,0,0,1
1,Other,0.1218,666.0,12.15477935,24.04,722,27,121159,0.743,0,0,0,0,0,0,1
1,Other,0.1114,157.46,10.46310334,23.66,722,10,14480,0.5670000000000001,0,0,0,0,0,0,1
1,Other,0.0774,202.93,10.81977828,16.54,747,11,7689,0.43,0,0,0,0,0,0,1
1,Other,0.1322,365.05,10.95080655,19.03,692,10,31861,0.76,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1287,269.07,10.16585182,5.72,707,9,3045,0.476,0,0,0,0,0,0,1
1,Other,0.0894,362.2,10.66895539,24.78,752,8,6057,0.1159999999999999,1,0,0,0,0,0,1
1,Home,0.1287,232.07,10.57131693,4.65,692,11,903,0.196,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1253,73.63,10.22194128,23.26,682,19,15225,0.55,0,1,0,0,1,0,1
1,Other,0.0894,317.72,10.91501573,12.76,742,9,10041,0.478,2,0,0,0,0,0,1
1,Other,0.0859,189.67,10.96812932,8.61,732,16,19397,0.3829999999999999,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1426,514.59,10.858999,19.68,687,9,22918,0.909,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1148,494.53,11.35035948,10.02,742,13,14125,0.402,1,0,0,0,0,0,1
1,Other,0.0859,221.28,11.40756495,4.88,737,24,13253,0.2019999999999999,1,0,0,0,0,0,1
1,Other,0.1322,676.02,12.01370075,16.83,712,20,144165,0.649,0,0,0,0,0,0,1
1,Other,0.0894,114.38,11.22524339,18.3,712,13,48538,0.53,1,0,0,0,0,0,1
1,Other,0.167,177.51,10.61888534,20.39,702,11,5082,0.316,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0859,252.89,10.59663473,17.7,757,17,26120,0.327,1,0,0,0,0,0,1
1,Other,0.1253,80.32,10.46310334,21.79,707,8,16022,0.977,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1392,102.42,10.76231865,3.05,677,7,4339,0.515,3,0,0,0,0,0,1
1,Home,0.1183,530.15,11.08214255,4.91,742,11,9562,0.7040000000000001,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1148,362.66,10.21464198,12.84,712,22,11534,0.667,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1253,112.95,9.798127037,24.2,687,8,15813,0.7909999999999999,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0774,312.19,11.81303006,7.7,787,15,4200,0.0579999999999999,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1496,277.16,11.06663836,8.91,697,5,6908,0.946,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1114,423.17,11.00209984,6.24,742,11,12419,0.348,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1148,494.53,11.08214255,12.02,742,9,15757,0.6459999999999999,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0774,156.1,9.61580548,15.6,757,19,11602,0.379,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1183,662.68,11.56171563,3.69,757,5,1470,0.147,0,0,0,0,0,0,1
1,Other,0.0859,284.5,11.22524339,4.83,792,8,2563,0.091,0,0,0,0,0,0,1
1,Home,0.1218,399.6,11.51292546,17.09,712,21,17176,0.4639999999999999,2,0,0,0,0,0,1
1,Other,0.1461,689.51,11.35223181,15.15,697,15,32954,0.9,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1287,437.24,11.26446411,6.26,702,14,1783,0.594,2,0,0,0,0,0,1
1,Debt_Consolidation,0.0774,287.22,11.02640213,1.78,792,19,4600,0.184,0,0,0,0,0,0,1
1,Other,0.1148,626.41,12.07254125,12.73,747,23,29658,0.422,1,0,0,0,0,0,1
1,Other,0.0859,158.06,10.40438405,2.29,737,10,2870,0.114,0,0,0,0,0,0,1
1,Other,0.1531,626.68,11.46163217,17.38,727,13,35712,0.519,3,0,0,0,0,0,1
1,Home,0.0774,312.19,11.15625052,15.1,797,25,9109,0.732,1,0,0,0,0,0,1
1,Other,0.1287,94.18,10.72161404,3.52,682,12,2391,0.307,1,0,0,1,0,0,0
1,Education,0.1322,162.25,10.81977828,11.98,677,5,2523,0.4,0,0,0,0,0,0,1
1,Home,0.0774,234.14,10.34817337,3.08,797,17,1147,0.088,1,0,0,0,0,0,1
1,Debt_Consolidation,0.0774,218.54,10.858999,2.58,767,9,4139,0.156,0,0,0,0,0,0,1
1,Other,0.1287,201.8,11.08220409,13.09,682,11,10134,0.385,1,0,0,0,0,0,1
1,Other,0.0859,316.11,11.19821472,6.87,767,10,11140,0.13,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1218,666.0,11.1123882,20.11,727,8,26359,0.6759999999999999,1,0,0,0,0,0,1
1,Debt_Consolidation,0.16,492.21,11.22524339,16.32,662,11,12944,0.65,3,0,0,0,0,0,1
1,Other,0.0859,151.73,10.96812932,8.07,737,8,3333,0.201,1,0,0,0,0,0,1
1,Other,0.0859,158.06,10.59663473,6.87,737,9,8914,0.7490000000000001,1,0,0,0,0,0,1
1,Other,0.1253,160.64,11.05405958,11.94,687,9,1725,0.3379999999999999,1,2,0,0,1,0,1
1,Other,0.1316,261.72,10.16585182,17.54,677,7,4034,0.672,0,0,0,0,0,0,1
1,Other,0.1392,682.74,11.33857208,20.03,707,26,27584,0.5479999999999999,1,0,0,0,0,0,1
1,Other,0.1357,33.97,9.392661929,14.0,682,4,4352,0.622,1,0,0,1,0,0,0
1,Other,0.16,703.15,11.00209984,15.9,747,16,15018,0.429,2,0,0,0,0,0,1
1,Other,0.0774,140.49,10.69203582,15.3,752,9,7204,0.313,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1531,522.23,11.00209984,21.36,677,6,10872,0.863,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1531,696.31,11.26446411,20.52,722,9,21881,0.218,2,0,0,0,0,0,1
1,Debt_Consolidation,0.1357,407.63,11.26446411,23.72,682,13,28843,0.848,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1218,166.5,11.1844214,24.73,692,14,22457,0.8170000000000001,0,0,0,0,0,0,1
1,Other,0.0774,93.66,11.06975849,1.27,762,5,4347,0.074,0,0,0,0,0,0,1
1,Other,0.1704,713.49,11.51292546,12.65,702,11,6939,0.314,3,0,0,0,0,0,1
1,Debt_Consolidation,0.1253,133.87,10.46321762,2.3,692,10,1390,0.278,1,0,0,0,0,0,1
1,Other,0.1148,115.39,10.46310334,7.58,707,23,4336,0.125,1,0,0,0,0,0,1
1,Other,0.1183,662.68,11.22524339,5.66,737,17,25818,0.535,0,0,0,0,0,0,1
1,Education,0.1114,65.61,10.6454249,13.49,712,15,11817,0.157,0,0,0,0,0,0,1
1,Other,0.1322,87.89,10.20359214,9.51,692,4,47,0.005,3,1,0,0,1,0,1
1,Debt_Consolidation,0.1183,99.41,10.6454249,24.75,697,9,11900,0.626,0,0,0,0,0,0,1
1,Other,0.1739,143.39,10.8704714,13.19,662,8,24666,0.991,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1357,366.86,10.91508846,19.85,702,8,12207,0.706,1,0,0,0,0,0,1
1,Other,0.1183,132.54,10.71441777,23.95,762,12,0,0.0,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1392,177.52,10.46310334,8.09,677,10,6194,0.534,0,0,0,0,0,0,1
1,Education,0.0859,316.11,10.59653473,4.71,772,6,229,0.026,0,0,0,0,0,0,1
1,Other,0.1148,395.63,10.9560559,16.27,732,11,21528,0.643,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1357,407.63,10.858999,15.48,682,11,8718,0.456,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1114,262.43,11.03488966,9.54,732,7,2970,0.06,0,0,0,0,0,0,1
1,Other,0.1253,33.47,10.19054443,21.12,682,16,17080,0.441,0,2,0,0,1,0,1
1,Other,0.1148,247.27,10.94022444,9.68,737,10,7341,0.6859999999999999,0,0,0,0,0,0,1
1,Other,0.1183,298.21,11.15625052,10.83,712,7,9237,0.414,1,0,0,0,0,0,1
1,Other,0.1565,227.41,10.65725935,13.16,662,12,1542,0.907,1,0,0,1,0,0,0
1,Other,0.1496,242.52,11.1844214,12.59,662,6,8018,0.298,1,0,0,0,0,0,1
1,Home,0.1114,492.06,11.09741002,13.98,752,20,17312,0.684,2,0,0,0,0,0,1
1,Other,0.1496,692.9,11.5228758,14.48,767,15,21076,0.481,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1392,682.74,10.71441777,7.95,697,22,18367,0.799,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1218,399.6,11.40756495,16.27,707,8,34730,0.526,0,0,0,0,0,0,1
1,Other,0.1114,164.02,11.00209984,13.72,717,26,6577,0.158,2,0,0,0,0,0,1
1,Other,0.1392,358.44,11.16336799,22.21,757,10,9551,0.292,0,0,0,1,0,0,0
1,Debt_Consolidation,0.1426,480.29,11.60823564,20.04,682,11,48306,0.868,0,0,0,1,0,0,0
1,Other,0.1114,328.04,11.49679608,12.45,732,13,33186,0.578,3,0,0,0,0,0,1
1,Debt_Consolidation,0.1253,167.34,9.862665558,12.06,687,6,2365,0.606,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0894,397.15,10.6454249,14.86,762,11,10687,0.309,0,0,0,0,0,0,1
1,Debt_Consolidation,0.0894,317.72,11.71177632,14.5,737,16,31607,0.81,3,0,0,0,0,0,1
1,Other,0.1531,530.94,11.98292909,19.72,727,16,6563,0.179,1,0,0,0,0,0,1
1,Other,0.0894,444.81,10.858999,10.89,762,13,8447,0.509,0,0,0,0,0,0,1
1,Other,0.0859,410.94,10.9331784,17.96,777,16,13368,0.347,2,0,0,0,0,0,1
1,Other,0.0859,395.13,11.82038075,5.87,772,11,5068,0.166,3,0,0,0,0,0,1
1,Other,0.1253,348.05,10.6214249,11.5,712,6,2045,0.144,3,0,0,0,0,0,1
1,Other,0.1183,424.12,11.56171563,9.71,717,23,31280,0.512,1,0,0,0,0,0,1
1,Other,0.0774,237.27,10.69666105,5.67,772,15,6616,0.244,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1322,676.02,11.40756495,18.03,812,11,32422,0.956,1,0,0,0,0,0,1
1,Other,0.0859,173.86,10.65282601,12.11,782,6,39,0.003,0,0,0,0,0,0,1
1,Other,0.0859,316.11,11.71180911,2.85,792,15,16,0.0,3,0,0,0,0,0,1
1,Debt_Consolidation,0.1287,622.22,11.88448902,1.62,712,11,25063,0.5329999999999999,0,0,0,0,0,0,1
1,Other,0.0774,156.1,10.58405595,10.27,797,15,2629,0.088,2,0,0,0,0,0,1
1,Other,0.0859,63.23,12.14421852,8.55,722,14,26702,0.75,0,0,0,0,0,0,1
1,Home,0.1287,336.34,11.51292546,15.67,692,12,32268,0.73,3,0,0,0,0,0,1
1,Debt_Consolidation,0.1253,411.64,10.34817337,22.12,702,6,14537,0.773,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1218,499.5,10.858999,8.88,747,30,9184,0.505,0,0,0,0,0,0,1
1,Other,0.1635,229.64,9.99149843,8.74,677,3,6467,0.8290000000000001,3,0,0,0,0,0,1
1,Other,0.1496,34.65,10.51867319,18.26,667,4,3150,0.5429999999999999,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1148,652.78,11.66134547,1.29,767,16,4110,0.345,0,0,0,0,0,0,1
1,Debt_Consolidation,0.1322,676.02,11.35040654,16.63,707,12,25299,0.5820000000000001,2,0,0,0,0,0,1
1,Debt_Consolidation,0.0774,312.19,10.77895629,2.38,797,15,4650,0.141,0,0,0,0,0,0,1
1,Other,0.1183,662.68,10.81985828,21.48,737,11,32556,0.82,0,0,0,0,0,0,1
1,Other,0.1253,200.8,11.73606902,11.11,687,14,19058,0.418,0,0,0,0,0,0,1
1,Other,0.1183,662.68,11.40756495,14.55,737,17,24839,0.812,0,0,0,0,0,0,1
1,Other,0.1357,271.75,11.1844214,14.28,682,13,8180,0.8809999999999999,1,0,0,0,0,0,1
1,Debt_Consolidation,0.1531,409.08,10.81985828,22.51,667,11,32470,0.875,3,0,0,0,0,0,1
1,Other,0.0894,508.35,11.73606902,13.16,772,20,78059,0.283,0,0,0,0,0,0,1
1,Other,0.1183,497.01,10.34817337,13.04,727,17,16566,0.43,0,0,0,0,0,0,1
1,Other,0.16,105.48,9.998797732,6.71,697,11,2196,0.998,0,0,0,1,0,0,0
